target_id,pval,qval,test_stat,rss,degrees_free,mean_obs,var_obs,tech_var,sigma_sq,smooth_sigma_sq,final_sigma_sq
lcl|NC_003911.12_cds_WP_230981763.1_574,1.18E-06,3.79E-06,23.60419051,0.806921418,1,7.708101268,0.062070878,0.000821483,0.061249396,0.238750396,0.238750396
lcl|NC_003911.12_cds_WP_011047455.1_1761,1.19E-06,3.81E-06,23.59229328,6.794032865,1,6.335390819,0.522617913,0.004168062,0.518449851,0.164221635,0.518449851
lcl|NC_003911.12_cds_WP_144083959.1_942,1.19E-06,3.82E-06,23.58806207,6.92728476,1,6.540985476,0.532868058,0.001734055,0.531134004,0.129596117,0.531134004
lcl|NC_003911.12_cds_WP_044027990.1_1125,1.19E-06,3.82E-06,23.58589758,2.099995801,1,6.552961652,0.161538139,0.001554807,0.159983332,0.127663461,0.159983332
lcl|NC_003911.12_cds_WP_030003231.1_2651,1.20E-06,3.82E-06,23.58290316,4.029053185,1,6.573999356,0.309927168,0.002988393,0.306938775,0.124333434,0.306938775
lcl|NC_003911.12_cds_WP_011046344.1_588,1.20E-06,3.84E-06,23.56942258,3.122414546,1,6.190570868,0.240185734,0.004417618,0.235768117,0.196708733,0.235768117
lcl|NC_006569.1_cds_WP_011242151.1_4340,1.21E-06,3.86E-06,23.55820287,6.824670126,1,6.215762353,0.524974625,0.005011912,0.519962713,0.191230727,0.519962713
lcl|NC_003911.12_cds_WP_011049183.1_3549,1.21E-06,3.86E-06,23.55709974,2.997920312,1,6.133565162,0.230609255,0.004583122,0.226026133,0.207939016,0.226026133
lcl|NC_003911.12_cds_WP_011046711.1_961,1.22E-06,3.88E-06,23.54964546,0.918412132,1,6.851962236,0.070647087,0.001628906,0.069018181,0.101962688,0.101962688
lcl|NC_003911.12_cds_WP_230981743.1_2883,1.22E-06,3.88E-06,23.54758697,4.186819724,1,5.807862588,0.322063056,0.006946896,0.31511616,0.277264862,0.31511616
lcl|NC_003911.12_cds_WP_011049108.1_3469,1.23E-06,3.90E-06,23.53702679,3.255935572,1,7.390182703,0.250456582,0.000820647,0.249635936,0.149036519,0.249635936
lcl|NC_003911.12_cds_WP_044028788.1_3602,1.23E-06,3.90E-06,23.53566007,1.00412119,1,7.912680174,0.077240092,0.000459955,0.076780136,0.322666483,0.322666483
lcl|NC_003911.12_cds_WP_230981794.1_198,1.23E-06,3.90E-06,23.53092467,2.460257511,1,5.997604855,0.189250578,0.004998055,0.184252523,0.236010928,0.236010928
lcl|NC_006569.1_cds_WP_011241996.1_4177,1.24E-06,3.92E-06,23.51891995,6.767544301,1,5.310909457,0.520580331,0.013268131,0.507312199,0.376602917,0.507312199
lcl|NC_003911.12_cds_WP_011049143.1_3506,1.24E-06,3.92E-06,23.51862086,7.271882589,1,5.029811607,0.559375584,0.016776163,0.542599421,0.427234084,0.542599421
lcl|NC_003911.12_cds_WP_011045991.1_224,1.25E-06,3.95E-06,23.50107621,6.29397368,1,5.506957694,0.484151822,0.01074315,0.473408671,0.338322171,0.473408671
lcl|NC_006569.1_cds_WP_011242150.1_4339,1.25E-06,3.95E-06,23.50104796,8.744841206,1,6.252030776,0.672680093,0.005065608,0.667614485,0.183001886,0.667614485
lcl|NC_003911.12_cds_WP_011049179.1_3542,1.25E-06,3.96E-06,23.49723631,3.204526589,1,7.313711673,0.246502045,0.000767535,0.24573451,0.135920918,0.24573451
lcl|NC_003911.12_cds_WP_011047145.1_1433,1.26E-06,3.97E-06,23.48939989,2.125032034,1,7.401492715,0.163464003,0.000706326,0.162757677,0.151168959,0.162757677
lcl|NC_006569.1_cds_WP_011242043.1_4224,1.26E-06,3.97E-06,23.48835677,9.499514336,1,5.184752796,0.730731872,0.01528598,0.715445892,0.400079286,0.715445892
lcl|NC_003911.12_cds_WP_011048320.1_2660,1.26E-06,3.97E-06,23.48742248,3.857029696,1,6.113797956,0.296694592,0.002688971,0.294005621,0.211812919,0.294005621
lcl|NC_006569.1_cds_WP_011242124.1_4313,1.27E-06,4.00E-06,23.47053662,2.525009111,1,6.656252144,0.19423147,0.002560054,0.191671416,0.1132408,0.191671416
lcl|NC_003911.12_cds_WP_011047737.1_2048,1.27E-06,4.01E-06,23.46713472,7.781399595,1,6.282804839,0.5985692,0.005375499,0.5931937,0.175931758,0.5931937
lcl|NC_003911.12_cds_WP_011049116.1_3477,1.28E-06,4.03E-06,23.45541974,3.717809077,1,6.778179226,0.285985314,0.001374761,0.284610552,0.105017622,0.284610552
lcl|NC_006569.1_cds_WP_230981832.1_4168,1.28E-06,4.03E-06,23.45480267,2.889800962,1,7.966961484,0.222292382,0.000403448,0.221888933,0.346156064,0.346156064
lcl|NC_003911.12_cds_WP_051420347.1_1911,1.28E-06,4.04E-06,23.44576528,0.55547128,1,7.916443998,0.04272856,0.00044683,0.04228173,0.324290821,0.324290821
lcl|NC_003911.12_cds_WP_011046232.1_470,1.30E-06,4.08E-06,23.42496281,7.681874144,1,5.964777957,0.590913396,0.006492243,0.584421153,0.243152718,0.584421153
lcl|NC_003911.12_cds_WP_011049330.1_3699,1.31E-06,4.10E-06,23.41350538,3.558115402,1,7.020677498,0.273701185,0.002071196,0.271629989,0.102655422,0.271629989
lcl|NC_003911.12_cds_WP_011045874.1_103,1.31E-06,4.10E-06,23.41339957,1.161953286,1,7.177032007,0.089381022,0.00128654,0.088094482,0.116140977,0.116140977
lcl|NC_003911.12_cds_WP_044027908.1_779,1.31E-06,4.10E-06,23.41269805,3.666956094,1,6.446696785,0.282073546,0.003450572,0.278622974,0.144004782,0.278622974
lcl|NC_003911.12_cds_WP_044027840.1_458,1.31E-06,4.12E-06,23.40271969,1.568748867,1,7.31213875,0.12067299,0.001173822,0.119499168,0.135663284,0.135663284
lcl|NC_003911.12_cds_WP_011046476.1_725,1.31E-06,4.12E-06,23.40219879,1.816121704,1,8.195261995,0.13970167,0.000352476,0.139349193,0.455327585,0.455327585
lcl|NC_003911.12_cds_WP_011046186.1_425,1.32E-06,4.13E-06,23.39285736,1.256830611,1,7.856026156,0.096679278,0.000488669,0.096190608,0.298344471,0.298344471
lcl|NC_003911.12_cds_WP_011047453.1_1755,1.32E-06,4.14E-06,23.38827828,8.769438566,1,6.124015322,0.674572197,0.006415951,0.668156246,0.209799943,0.668156246
lcl|NC_003911.12_cds_SPO_RS22375_124,1.33E-06,4.15E-06,23.38380066,1.691430316,1,6.369712478,0.130110024,0.003190248,0.126919776,0.157152927,0.157152927
lcl|NC_006569.1_cds_WP_011242116.1_4305,1.33E-06,4.15E-06,23.38055019,7.454067132,1,5.555733282,0.573389779,0.010209352,0.563180427,0.328554936,0.563180427
lcl|NC_006569.1_cds_WP_011242085.1_4267,1.34E-06,4.17E-06,23.36881121,0.142201934,1,7.878986375,0.01093861,0.000565315,0.010373295,0.308157747,0.308157747
lcl|NC_006569.1_cds_WP_011242170.1_4359,1.34E-06,4.18E-06,23.36275643,2.779995465,1,6.278351987,0.213845805,0.002312277,0.211533528,0.176951551,0.211533528
lcl|NC_003911.12_cds_WP_011046091.1_327,1.35E-06,4.20E-06,23.35617795,3.981900761,1,6.367297054,0.306300059,0.003939617,0.302360441,0.157630269,0.302360441
lcl|NC_006569.1_cds_WP_011241800.1_3959,1.35E-06,4.21E-06,23.34733312,3.645202018,1,7.958480782,0.280400155,0.000394038,0.280006117,0.342448364,0.342448364
lcl|NC_003911.12_cds_WP_011045924.1_157,1.36E-06,4.25E-06,23.33055262,2.023708743,1,6.096802375,0.155669903,0.003779834,0.15189007,0.215209332,0.215209332
lcl|NC_003911.12_cds_WP_011047055.1_1339,1.37E-06,4.26E-06,23.32121568,2.402883911,1,6.337830225,0.184837224,0.00190103,0.182936194,0.163700672,0.182936194
lcl|NC_003911.12_cds_WP_011047178.1_1466,1.38E-06,4.29E-06,23.30939201,3.9226134,1,6.079730388,0.301739492,0.005332585,0.296406907,0.218677787,0.296406907
lcl|NC_006569.1_cds_WP_011241984.1_4165,1.38E-06,4.29E-06,23.30586295,0.097735206,1,7.852232378,0.007518093,0.000617274,0.006900819,0.296731708,0.296731708
lcl|NC_003911.12_cds_WP_144084030.1_3646,1.39E-06,4.30E-06,23.29974473,1.05238517,1,7.028047024,0.080952705,0.001649762,0.079302943,0.103019273,0.103019273
lcl|NC_003911.12_cds_WP_011049471.1_3844,1.41E-06,4.37E-06,23.26764228,7.225832213,1,6.226665408,0.555833247,0.005205581,0.550627666,0.188786895,0.550627666
lcl|NC_003911.12_cds_SPO_RS23320_2607,1.41E-06,4.38E-06,23.26316863,9.732928244,1,4.177636772,0.748686788,0.049453784,0.699233004,0.526335782,0.699233004
lcl|NC_006569.1_cds_WP_011241872.1_4037,1.42E-06,4.39E-06,23.25622288,2.016316513,1,5.789945662,0.15510127,0.005838716,0.149262554,0.280995528,0.280995528
lcl|NC_003911.12_cds_WP_044027713.1_11,1.42E-06,4.40E-06,23.25107195,0.14491587,1,7.930601516,0.011147375,0.000511237,0.010636138,0.330400132,0.330400132
lcl|NC_003911.12_cds_WP_011045802.1_30,1.43E-06,4.41E-06,23.24621374,3.072251313,1,7.266298739,0.236327024,0.000823628,0.235503396,0.12841421,0.235503396
lcl|NC_003911.12_cds_WP_011048284.1_2624,1.43E-06,4.42E-06,23.23840601,3.724595677,1,7.067758335,0.28650736,0.0010207,0.28548666,0.105475459,0.28548666
lcl|NC_003911.12_cds_WP_044028928.1_291,1.43E-06,4.42E-06,23.23808709,1.109876223,1,6.739985741,0.085375094,0.001331567,0.084043528,0.107060214,0.107060214
lcl|NC_003911.12_cds_WP_011049389.1_3760,1.43E-06,4.43E-06,23.23361401,1.735721971,1,6.732665834,0.133517075,0.002024527,0.131492548,0.107476115,0.131492548
lcl|NC_003911.12_cds_WP_144084081.1_3584,1.44E-06,4.43E-06,23.23014019,1.185372753,1,7.945912226,0.091182519,0.000430396,0.090752123,0.336998917,0.336998917
lcl|NC_003911.12_cds_WP_011049261.1_3629,1.44E-06,4.44E-06,23.2241328,3.309080121,1,7.184586404,0.254544625,0.000944807,0.253599818,0.117068286,0.253599818
lcl|NC_003911.12_cds_SPO_RS22575_2567,1.44E-06,4.44E-06,23.22356851,8.041335763,1,5.38203282,0.618564289,0.011005465,0.607558824,0.362930246,0.607558824
lcl|NC_003911.12_cds_WP_044027778.1_164,1.44E-06,4.45E-06,23.22055614,2.697783489,1,6.746216126,0.207521807,0.00137081,0.206150997,0.106711602,0.206150997
lcl|NC_003911.12_cds_WP_011045884.1_112,1.45E-06,4.46E-06,23.21443599,2.712146218,1,7.583132045,0.208626632,0.000569458,0.208057174,0.196298766,0.208057174
lcl|NC_003911.12_cds_WP_011049331.1_3700,1.45E-06,4.46E-06,23.21125835,2.424578706,1,7.364521802,0.186506054,0.000740206,0.185765848,0.144483307,0.185765848
lcl|NC_006569.1_cds_WP_011242123.1_4312,1.47E-06,4.52E-06,23.18488577,10.87635219,1,4.885579837,0.836642477,0.022079818,0.814562658,0.450485665,0.814562658
lcl|NC_003911.12_cds_WP_011049280.1_3650,1.48E-06,4.53E-06,23.17845564,7.546410917,1,8.292762651,0.580493147,0.000273593,0.580219555,0.507481857,0.580219555
lcl|NC_003911.12_cds_WP_044028437.1_2515,1.48E-06,4.53E-06,23.17546116,3.982593024,1,7.191990594,0.30635331,0.000835108,0.305518201,0.117998713,0.305518201
lcl|NC_003911.12_cds_WP_044029083.1_1217,1.49E-06,4.56E-06,23.1650002,0.954374384,1,6.941111538,0.073413414,0.001788078,0.071625336,0.100658038,0.100658038
lcl|NC_003911.12_cds_WP_011049468.1_3841,1.49E-06,4.56E-06,23.16010074,5.584577264,1,6.417408019,0.429582866,0.004084146,0.42549872,0.148490108,0.42549872
lcl|NC_003911.12_cds_WP_011046896.1_1165,1.49E-06,4.56E-06,23.15934749,2.015228476,1,7.027107755,0.155017575,0.001083888,0.153933687,0.102971256,0.153933687
lcl|NC_003911.12_cds_WP_011048305.1_2645,1.49E-06,4.56E-06,23.15871867,7.589532013,1,5.894941667,0.583810155,0.0081456,0.575664555,0.25848682,0.575664555
lcl|NC_003911.12_cds_WP_011048651.1_2998,1.50E-06,4.58E-06,23.14888803,0.931920439,1,7.223045499,0.071686188,0.001280256,0.070405931,0.122123467,0.122123467
lcl|NC_003911.12_cds_WP_011049052.1_3412,1.50E-06,4.59E-06,23.14466787,2.9052048,1,7.338029821,0.223477292,0.000824026,0.222653266,0.139966139,0.222653266
lcl|NC_003911.12_cds_WP_030003201.1_1383,1.50E-06,4.59E-06,23.1430568,0.174478661,1,7.734344192,0.013421435,0.000732274,0.012689161,0.24870107,0.24870107
lcl|NC_003911.12_cds_WP_011047740.1_2051,1.50E-06,4.59E-06,23.14286272,6.937226209,1,6.0982092,0.533632785,0.006735383,0.526897402,0.214925991,0.526897402
lcl|NC_003911.12_cds_WP_011046629.1_879,1.50E-06,4.59E-06,23.14199054,3.784795106,1,7.415859144,0.291138085,0.000736493,0.290401592,0.153992364,0.290401592
lcl|NC_003911.12_cds_WP_011046865.1_1134,1.51E-06,4.61E-06,23.12955585,1.612832789,1,7.014887456,0.124064061,0.001108686,0.122955375,0.102390451,0.122955375
lcl|NC_003911.12_cds_WP_011049124.1_3485,1.53E-06,4.65E-06,23.11435409,1.010707148,1,7.769343085,0.077746704,0.000505276,0.077241428,0.262446726,0.262446726
lcl|NC_006569.1_cds_WP_044029508.1_4047,1.54E-06,4.67E-06,23.10071966,2.997107185,1,6.657821284,0.230546707,0.002904022,0.227642684,0.113073398,0.227642684
lcl|NC_003911.12_cds_WP_011049408.1_3781,1.54E-06,4.67E-06,23.10068746,1.54840664,1,6.659808486,0.119108203,0.001405119,0.117703084,0.112864354,0.117703084
lcl|NC_003911.12_cds_WP_011048529.1_2876,1.54E-06,4.68E-06,23.09650064,4.279636075,1,6.626708304,0.329202775,0.00293077,0.326272005,0.116749187,0.326272005
lcl|NC_003911.12_cds_WP_011046273.1_515,1.54E-06,4.68E-06,23.09309047,1.112727837,1,7.71333071,0.085594449,0.000556974,0.085037475,0.240707346,0.240707346
lcl|NC_003911.12_cds_WP_044027966.1_1048,1.55E-06,4.69E-06,23.09111894,6.866068667,1,5.785316908,0.528159128,0.008351889,0.519807239,0.281948722,0.519807239
lcl|NC_003911.12_cds_SPO_RS22475_1682,1.55E-06,4.71E-06,23.07960418,10.3188641,1,5.527114487,0.793758777,0.005875618,0.787883159,0.33429479,0.787883159
lcl|NC_003911.12_cds_SPO_RS22550_2441,1.55E-06,4.71E-06,23.07960418,10.3188641,1,5.527114487,0.793758777,0.005875618,0.787883159,0.33429479,0.787883159
lcl|NC_003911.12_cds_WP_011047697.1_2008,1.56E-06,4.72E-06,23.07234577,2.127096979,1,7.160999796,0.163622845,0.000840986,0.162781859,0.114248653,0.162781859
lcl|NC_006569.1_cds_WP_011242037.1_4218,1.59E-06,4.80E-06,23.03815689,13.63311465,1,6.265335443,1.048701127,0.006242398,1.042458728,0.179942088,1.042458728
lcl|NC_003911.12_cds_WP_011048216.1_2551,1.60E-06,4.82E-06,23.02958938,1.762618628,1,7.149714533,0.135586048,0.000999583,0.134586466,0.112980121,0.134586466
lcl|NC_003911.12_cds_WP_011046745.1_998,1.60E-06,4.82E-06,23.0272803,8.203252091,1,6.645819909,0.631019392,0.003139547,0.627879845,0.114404554,0.627879845
lcl|NC_003911.12_cds_WP_011047630.1_1937,1.61E-06,4.86E-06,23.01288587,1.989870759,1,6.726387503,0.153066981,0.002289435,0.150777547,0.107837765,0.150777547
lcl|NC_003911.12_cds_WP_011048264.1_2602,1.61E-06,4.86E-06,23.00874946,5.414202239,1,6.311838332,0.416477095,0.004465536,0.412011559,0.169368845,0.412011559
lcl|NC_006569.1_cds_WP_044029519.1_4105,1.62E-06,4.87E-06,23.00512803,2.311244934,1,6.544443593,0.177788072,0.003038222,0.17474985,0.129036426,0.17474985
lcl|NC_003911.12_cds_WP_044028184.1_1825,1.62E-06,4.88E-06,23.00024887,1.145703561,1,6.506129763,0.088131043,0.002613886,0.085517157,0.135226159,0.135226159
lcl|NC_006569.1_cds_WP_011242083.1_4265,1.62E-06,4.88E-06,22.99740424,1.508517943,1,6.822769833,0.116039842,0.002002743,0.114037099,0.10300054,0.114037099
lcl|NC_003911.12_cds_WP_011045855.1_84,1.62E-06,4.88E-06,22.995882,1.968841162,1,7.547410727,0.15144932,0.000618809,0.150830511,0.185817279,0.185817279
lcl|NC_003911.12_cds_WP_011046647.1_897,1.63E-06,4.90E-06,22.98748986,2.143013006,1,7.176496992,0.164847154,0.000892011,0.163955143,0.116076157,0.163955143
lcl|NC_003911.12_cds_WP_011047907.1_2219,1.63E-06,4.90E-06,22.98700882,0.130107402,1,7.888356997,0.010008262,0.000520501,0.009487761,0.312183588,0.312183588
lcl|NC_003911.12_cds_WP_011049099.1_3460,1.64E-06,4.92E-06,22.97873014,0.437330938,1,8.147857417,0.033640841,0.000420542,0.033220299,0.431167692,0.431167692
lcl|NC_003911.12_cds_WP_011047076.1_1360,1.64E-06,4.92E-06,22.97770723,1.431831787,1,6.494682913,0.110140907,0.002764645,0.107376261,0.137032674,0.137032674
lcl|NC_003911.12_cds_WP_011049470.1_3843,1.65E-06,4.94E-06,22.96641312,6.409145602,1,6.278455153,0.4930112,0.004958739,0.488052461,0.176927899,0.488052461
lcl|NC_003911.12_cds_WP_044027868.1_585,1.65E-06,4.96E-06,22.95914528,1.618023464,1,7.281997944,0.124463343,0.001371944,0.123091399,0.130836342,0.130836342
lcl|NC_003911.12_cds_WP_011046549.1_798,1.66E-06,4.97E-06,22.95410326,5.177380922,1,6.568891822,0.398260071,0.003101152,0.395158918,0.125131445,0.395158918
lcl|NC_003911.12_cds_WP_011047037.1_1320,1.67E-06,4.99E-06,22.94304334,8.413714892,1,5.961973107,0.647208838,0.006918201,0.640290637,0.243766341,0.640290637
lcl|NC_003911.12_cds_WP_011046441.1_690,1.68E-06,5.02E-06,22.93046697,4.931142404,1,6.623072145,0.379318646,0.001502187,0.37781646,0.117223811,0.37781646
lcl|NC_006569.1_cds_WP_011241893.1_4067,1.69E-06,5.03E-06,22.92433677,6.738137732,1,6.640148614,0.518318287,0.003271056,0.515047231,0.115072765,0.515047231
lcl|NC_006569.1_cds_WP_011241918.1_4095,1.69E-06,5.06E-06,22.91406379,2.690285017,1,7.685482256,0.206945001,0.000574159,0.206370842,0.230441535,0.230441535
lcl|NC_003911.12_cds_WP_044029081.1_1216,1.70E-06,5.06E-06,22.9123358,0.877571622,1,6.448594521,0.067505509,0.002717444,0.064788065,0.143738873,0.143738873
lcl|NC_003911.12_cds_WP_011047696.1_2007,1.70E-06,5.06E-06,22.90976956,1.76428527,1,7.255193292,0.135714252,0.000830169,0.134884082,0.126743237,0.134884082
lcl|NC_003911.12_cds_WP_011048406.1_2747,1.70E-06,5.07E-06,22.90629756,0.835920674,1,6.595592946,0.06430159,0.002325179,0.061976411,0.121062907,0.121062907
lcl|NC_003911.12_cds_WP_011047296.1_1586,1.70E-06,5.07E-06,22.90240498,3.17878372,1,7.396128058,0.244521825,0.000345083,0.244176742,0.150147571,0.244176742
lcl|NC_003911.12_cds_WP_011047296.1_3148,1.70E-06,5.07E-06,22.90240498,3.17878372,1,7.396128058,0.244521825,0.000345083,0.244176742,0.150147571,0.244176742
lcl|NC_006569.1_cds_WP_044029534.1_4180,1.72E-06,5.12E-06,22.88185108,5.711804961,1,6.95135961,0.439369612,0.002281051,0.437088561,0.10072598,0.437088561
lcl|NC_003911.12_cds_WP_011049469.1_3842,1.72E-06,5.12E-06,22.88153514,5.533141059,1,6.383175095,0.425626235,0.004107814,0.421518422,0.154555704,0.421518422
lcl|NC_003911.12_cds_WP_044028196.1_1859,1.73E-06,5.14E-06,22.87455913,2.370414265,1,6.186497244,0.182339559,0.004020778,0.178318781,0.197566206,0.197566206
lcl|NC_003911.12_cds_WP_044028705.1_3329,1.73E-06,5.14E-06,22.8714636,0.638137856,1,7.629936104,0.049087527,0.000685717,0.048401811,0.211178986,0.211178986
lcl|NC_003911.12_cds_WP_011047915.1_2227,1.73E-06,5.14E-06,22.87129013,4.29355488,1,6.741371761,0.330273452,0.002552067,0.327721385,0.106982215,0.327721385
lcl|NC_003911.12_cds_WP_011048765.1_3117,1.74E-06,5.15E-06,22.86338269,3.004376022,1,7.126113641,0.231105848,0.000940633,0.230165215,0.110503686,0.230165215
lcl|NC_006569.1_cds_WP_011241904.1_4078,1.74E-06,5.16E-06,22.8597648,1.015222335,1,7.103628799,0.078094026,0.001432918,0.076661107,0.108375844,0.108375844
lcl|NC_003911.12_cds_WP_230981789.1_1733,1.75E-06,5.17E-06,22.85659184,5.623108734,1,6.704367069,0.432546826,0.002795846,0.42975098,0.109136281,0.42975098
lcl|NC_003911.12_cds_WP_011047586.1_1894,1.75E-06,5.19E-06,22.84764849,1.450928615,1,6.866554548,0.111609893,0.001352309,0.110257584,0.101543427,0.110257584
lcl|NC_003911.12_cds_WP_044028156.1_1760,1.76E-06,5.19E-06,22.84470716,12.12905156,1,3.793780156,0.933003966,0.095914502,0.837089464,0.535217467,0.837089464
lcl|NC_003911.12_cds_WP_011049360.1_3731,1.76E-06,5.20E-06,22.8412003,1.364266288,1,6.627219531,0.104943561,0.002346509,0.102597051,0.11668315,0.11668315
lcl|NC_006569.1_cds_WP_230981828.1_4142,1.76E-06,5.20E-06,22.83994395,2.339850602,1,5.750315072,0.179988508,0.006142884,0.173845623,0.289088924,0.289088924
lcl|NC_003911.12_cds_WP_044029311.1_2924,1.77E-06,5.21E-06,22.832684,2.316737654,1,6.179035769,0.178210589,0.002268882,0.175941707,0.199112077,0.199112077
lcl|NC_003911.12_cds_WP_051420409.1_3847,1.77E-06,5.22E-06,22.82867451,9.089078065,1,5.2926784,0.699159851,0.012081724,0.687078128,0.380060607,0.687078128
lcl|NC_003911.12_cds_WP_011049502.1_3877,1.77E-06,5.23E-06,22.82497827,1.526258529,1,6.293879842,0.117404502,0.003267593,0.114136909,0.173407591,0.173407591
lcl|NC_006569.1_cds_WP_011241935.1_4112,1.78E-06,5.24E-06,22.81836367,2.487958592,1,6.95403536,0.19138143,0.002100263,0.189281167,0.100752199,0.189281167
lcl|NC_003911.12_cds_WP_011049225.1_3592,1.78E-06,5.24E-06,22.81597586,3.341638215,1,5.839211439,0.257049093,0.007084771,0.249964323,0.270604436,0.270604436
lcl|NC_003911.12_cds_WP_230981803.1_1759,1.80E-06,5.29E-06,22.79783066,12.1454383,1,3.424757833,0.934264484,0.152424003,0.781840481,0.520909091,0.781840481
lcl|NC_006569.1_cds_WP_044029505.1_4041,1.81E-06,5.31E-06,22.78792332,4.429016021,1,4.766724267,0.34069354,0.019322944,0.321370596,0.46793764,0.46793764
lcl|NC_006569.1_cds_WP_011242086.1_4269,1.81E-06,5.31E-06,22.786709,3.921071017,1,6.966514514,0.301620847,0.001984915,0.299635932,0.100922424,0.299635932
lcl|NC_003911.12_cds_WP_011048382.1_2723,1.81E-06,5.32E-06,22.78301182,2.560554047,1,7.28340668,0.196965696,0.000738466,0.19622723,0.131056953,0.19622723
lcl|NC_003911.12_cds_WP_011049444.1_3817,1.82E-06,5.32E-06,22.7814705,2.642167248,1,5.639883212,0.203243634,0.006946093,0.196297541,0.311558005,0.311558005
lcl|NC_003911.12_cds_WP_011047164.1_1453,1.82E-06,5.32E-06,22.78000139,0.231419155,1,7.815987501,0.017801473,0.000550435,0.017251038,0.281488946,0.281488946
lcl|NC_003911.12_cds_WP_011045800.1_28,1.82E-06,5.32E-06,22.77824029,0.641532789,1,7.863042935,0.049348676,0.00053996,0.048808716,0.301334427,0.301334427
lcl|NC_003911.12_cds_WP_044028810.1_3706,1.83E-06,5.34E-06,22.77073087,4.007751568,1,6.037739335,0.308288582,0.005147093,0.303141489,0.227422635,0.303141489
lcl|NC_003911.12_cds_WP_011049325.1_3694,1.83E-06,5.35E-06,22.764743,3.162443769,1,5.620985988,0.243264905,0.007841664,0.235423241,0.315387895,0.315387895
lcl|NC_003911.12_cds_WP_044027942.1_947,1.84E-06,5.37E-06,22.75884548,1.844136822,1,7.78404071,0.141856679,0.000445709,0.141410969,0.268365342,0.268365342
lcl|NC_003911.12_cds_WP_011046373.1_618,1.85E-06,5.39E-06,22.74928729,1.595318598,1,6.697916686,0.122716815,0.00260773,0.120109085,0.109553293,0.120109085
lcl|NC_003911.12_cds_WP_011047649.1_1956,1.86E-06,5.42E-06,22.73714898,1.251646617,1,6.640118027,0.096280509,0.002603353,0.093677156,0.115076434,0.115076434
